Tag,No.Economico,Fecha,Hora,Caseta,Carril,Clase,Importe,Fecha Aplicacion,Hora Aplicacion,Consecar
IMDM27113054..,TR168,08/01/2025,07:32:09,JALOSTOTITLAN,JALOSTOTITLAN 5,5,$474.00,08/01/2025,12:00:00,35728428
IMDM27058343..,HH 129,08/01/2025,07:30:26,LOS CHORROS,LOS CHORROS 3,2,$170.00,08/01/2025,12:00:00,35728428
IMDM30057670..,TR-238,08/01/2025,07:26:39,LA VENTA,LA VENTA 3,9,$1152.00,08/01/2025,12:00:00,35728428
IMDM30057642..,HH225,08/01/2025,07:25:42,MENDOZA,MENDOZA 9,5,$175.00,08/01/2025,12:00:00,35728428
IMDM27291921..,HH177,08/01/2025,07:24:24,MENDOZA,MENDOZA 2,9,$233.00,08/01/2025,12:00:00,35728428
IMDM27383502..,TR 214,08/01/2025,07:24:20,MENDOZA,MENDOZA 1,9,$233.00,08/01/2025,12:00:00,35728428
IMDM27383482..,HH-265,08/01/2025,07:18:23,ENCARNACION DE DIAZ,ENCARNACION DIAZ 5,5,$394.00,08/01/2025,12:00:00,35728428
IMDM27113041..,TR026,08/01/2025,07:16:29,PALMILLAS BIS,PALMILLAS BIS 10,5,$416.00,08/01/2025,12:00:00,35728428
IMDM27383511..,TR34,08/01/2025,07:14:41,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,9,$180.00,08/01/2025,12:00:00,35728428
IMDM27113046..,TR149,08/01/2025,07:12:52,PALMILLAS,PALMILLAS 22,9,$605.00,08/01/2025,12:00:00,35728428
IMDM30057651..,HH-269,08/01/2025,07:12:01,LA ANTIGUA,LA ANTIGUA 01,1,$286.00,08/01/2025,12:00:00,35728428
IMDM27291921..,HH177,08/01/2025,07:11:13,CERRO GORDO,CERRO GORDO 12,9,$294.00,08/01/2025,12:00:00,35728428
IMDM27383502..,TR 214,08/01/2025,07:10:48,CERRO GORDO,CERRO GORDO 12,9,$294.00,08/01/2025,12:00:00,35728428
IMDM27291904..,TR 183,08/01/2025,07:10:18,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 7,5,$394.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,07:10:15,CHAPALA,CHAPALA 6,4,$132.00,08/01/2025,12:00:00,35728428
IMDM27492881..,HH277,08/01/2025,07:09:44,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 6,5,$394.00,08/01/2025,12:00:00,35728428
IMDM30057673..,HH-249,08/01/2025,07:09:35,CHAPALA,CHAPALA 4,5,$205.00,08/01/2025,12:00:00,35728428
IMDM22392735.., ,08/01/2025,07:09:23,MENDOZA,MENDOZA 4,5,$175.00,08/01/2025,12:00:00,35728428
IMDM30057683..,HH 233,08/01/2025,07:07:57,ENCARNACION DE DIAZ,ENCARNACION DIAZ 5,5,$394.00,08/01/2025,12:00:00,35728428
IMDM30057686..,HH 230,08/01/2025,07:07:48,LEON,LEON 1,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27113079..,HH 135,08/01/2025,07:06:57,MENDOZA,MENDOZA 1,9,$233.00,08/01/2025,12:00:00,35728428
IMDM27113056..,TR166,08/01/2025,07:06:54,ARMERIA VIAPASS,Armeria-Manzanillo,1,$866.00,08/01/2025,12:00:00,35728428
IMDM27383474..,TR 157,08/01/2025,07:06:14,PALMILLAS,PALMILLAS 5,9,$605.00,08/01/2025,12:00:00,35728428
IMDM22392717..,51,08/01/2025,07:06:09,VENTURA - EL PEYOTE,VENTURA - PEYOTE 3,2,$192.00,08/01/2025,12:00:00,35728428
IMDM30057650..,HH-267,08/01/2025,07:04:31,LEON,LEON 6,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27383495..,HH218,08/01/2025,07:04:14,LEON,LEON 1,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27113037..,103,08/01/2025,07:03:59,TULANCINGO,TULANCINGO 3,9,$455.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,07:01:16,SAN MARCOS II,SAN MARCOS II 1,5,$471.00,08/01/2025,12:00:00,35728428
IMDM30057661..,HH261,08/01/2025,07:00,CERRO GORDO,CERRO GORDO 24,5,$200.00,08/01/2025,12:00:00,35728428
IMDM27113054..,TR168,08/01/2025,06:59:17,TEPATITLAN,TEPATITLAN 6,5,$602.00,08/01/2025,12:00:00,35728428
IMDM30057666..,HH-250,08/01/2025,06:59:10,LAS VIGAS,LAS VIGAS 2,5,$316.00,08/01/2025,12:00:00,35728428
IMDM22392735.., ,08/01/2025,06:56:39,CERRO GORDO,CERRO GORDO 12,2,$116.00,08/01/2025,12:00:00,35728428
IMDM30057642..,HH225,08/01/2025,06:55:52,PUERTO INTERIOR,PUERTO INTERIOR 5,5,$266.00,08/01/2025,12:00:00,35728428
IMDM30057661..,HH261,08/01/2025,06:50:05,MENDOZA,MENDOZA 6,5,$175.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,06:49:21,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 5,4,$107.00,08/01/2025,12:00:00,35728428
IMDM27058337..,38,08/01/2025,06:46:04,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,9,$180.00,08/01/2025,12:00:00,35728428
IMDM27113079..,HH 135,08/01/2025,06:44:49,CERRO GORDO,CERRO GORDO 12,9,$294.00,08/01/2025,12:00:00,35728428
IMDM27291914..,TR173,08/01/2025,06:43:18,ARMERIA VIAPASS,Manzanillo-Armeria,1,$997.00,08/01/2025,12:00:00,35728428
IMDM30057653..,HH-257,08/01/2025,06:42:59,CHICHIMEQUILLAS,CHICHIMEQUILLAS 3,5,$104.00,08/01/2025,12:00:00,35728428
IMDM30057670..,TR-238,08/01/2025,06:42:43,TEPOTZOTLAN,TEPOTZOTLAN 18,5,$444.00,08/01/2025,12:00:00,35728428
IMDM27113055..,TR-162,08/01/2025,06:41:40,PANINDICUARO,PANINDICUARO 3,9,$734.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,06:40:27,MARQUESA VIAPASS,Contadero-Toluca,1,$157.00,08/01/2025,12:00:00,35728428
IMDM27291905..,TR 182,08/01/2025,06:38:39,CTO. EXT. MEXIQUENSE,A33 VMI - A36 VMII,1,$62.00,09/01/2025,12:00:00,35772446
IMDM27058352..,114,08/01/2025,06:38:22,CTO. EXT. MEXIQUENSE,A33 VMI - A36 VMII,1,$62.00,09/01/2025,12:00:00,35772446
IMDM27291921..,HH177,08/01/2025,06:37:52,APASEO EL GRANDE,PALMILLAS-APASEO GDE,9,$897.00,08/01/2025,12:00:00,35728428
IMDM24209297..,67,08/01/2025,06:37:44,CTO. EXT. MEXIQUENSE,A33 VMI - A36 VMII,1,$91.00,09/01/2025,12:00:00,35772446
IMDM27383502..,TR 214,08/01/2025,06:37:39,APASEO EL GRANDE,PALMILLAS-APASEO GDE,9,$897.00,08/01/2025,12:00:00,35728428
IMDM27383482..,HH-265,08/01/2025,06:37:08,LEON,LEON 6,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27291937..,HH156,08/01/2025,06:36,MIRADORES,MIRADORES 10,9,$630.00,08/01/2025,12:00:00,35728428
IMDM27291929..,HH208,08/01/2025,06:32:59,PALMILLAS,PALMILLAS 2,5,$416.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,06:31:53,LA VENTA,LA VENTA 3,5,$728.00,08/01/2025,12:00:00,35728428
IMDM30057666..,HH-250,08/01/2025,06:30:32,AMOZOC-PEROTE,T3-CANTONA,1,$365.00,08/01/2025,12:00:00,35728428
IMDM27113054..,TR168,08/01/2025,06:26:46,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 3,5,$166.00,08/01/2025,12:00:00,35728428
IMDM27492881..,HH277,08/01/2025,06:24:48,LEON,LEON 5,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27383495..,HH218,08/01/2025,06:24:14,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 4B,5,$394.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,06:23:35,SAYULA,SAYULA 1,5,$201.00,08/01/2025,12:00:00,35728428
IMDM27291904..,TR 183,08/01/2025,06:23:32,LEON,LEON 6,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27291905..,TR 182,08/01/2025,06:22:40,CTO. EXT. MEXIQUENSE,A32 TULTEPEC AUX II,1,$349.00,08/01/2025,12:00:00,35728428
IMDM27058352..,114,08/01/2025,06:22:23,CTO. EXT. MEXIQUENSE,A32 TULTEPEC AUX II,1,$349.00,08/01/2025,12:00:00,35728428
IMDM30057683..,HH 233,08/01/2025,06:22:14,LEON,LEON 4,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,06:21:46,TEPATITLAN,TEPATITLAN 2,4,$347.00,08/01/2025,12:00:00,35728428
IMDM27058337..,38,08/01/2025,06:20:40,CHAPALA,CHAPALA 11,9,$213.00,08/01/2025,12:00:00,35728428
IMDM24209297..,67,08/01/2025,06:20:38,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$618.00,08/01/2025,12:00:00,35728428
IMDM27113070..,HH161,08/01/2025,06:20:22,COSAMALOAPAN,COSAMALOAPAN 2,5,$483.00,08/01/2025,12:00:00,35728428
IMDM27113046..,TR149,08/01/2025,06:20:09,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,9,$1520.00,08/01/2025,12:00:00,35728428
IMDM22392735.., ,08/01/2025,06:14:37,APASEO EL GRANDE,PALMILLAS-APASEO GDE,2,$361.00,08/01/2025,12:00:00,35728428
IMDM30057640..,HH 227,08/01/2025,06:14:09,TEPOTZOTLAN,TEPOTZOTLAN 14,5,$444.00,08/01/2025,12:00:00,35728428
IMDM27113063..,TR136,08/01/2025,06:12:06,LAGOS DE MORENO,LAGOS DE MORENO 2,5,$381.00,08/01/2025,12:00:00,35728428
IMDM24319644..,HH43,08/01/2025,06:11:49,LAGOS DE MORENO,LAGOS DE MORENO 1,5,$381.00,08/01/2025,12:00:00,35728428
IMDM22392717..,51,08/01/2025,06:09:41,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 9,2,$169.00,08/01/2025,12:00:00,35728428
IMDM27291937..,HH156,08/01/2025,06:08:12,PLAN DE RIO,PLAN DE RIO 8,1,$258.00,08/01/2025,12:00:00,35728428
IMDM27058352..,114,08/01/2025,06:06:09,CTO. EXT. MEXIQUENSE,JOROBAS,1,$575.00,08/01/2025,12:00:00,35728428
IMDM27291905..,TR 182,08/01/2025,06:06,CTO. EXT. MEXIQUENSE,JOROBAS,1,$575.00,08/01/2025,12:00:00,35728428
IMDM24209297..,67,08/01/2025,06:03:47,ECATEPEC VIAPASS,Piramides-Ecatepec,1,$886.00,08/01/2025,12:00:00,35728428
IMDM27113054..,TR168,08/01/2025,06:03:34,CHAPALA,CHAPALA 3,5,$205.00,08/01/2025,12:00:00,35728428
IMDM30057666..,HH-250,08/01/2025,06:03:17,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$172.00,08/01/2025,12:00:00,35728428
IMDM27058332..,108,08/01/2025,06:02:43,CERRO GORDO,CERRO GORDO 22,9,$294.00,08/01/2025,12:00:00,35728428
IMDM30057664..,HH-252,08/01/2025,06:01:26,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$172.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,06:00:02,CTO. EXT. MEXIQUENSE,T5 TULTITLAN,1,$154.00,08/01/2025,12:00:00,35728428
IMDM27113082..,HH 125,08/01/2025,05:59:05,LA ANTIGUA,LA ANTIGUA 03,1,$286.00,08/01/2025,12:00:00,35728428
IMDM27113056..,TR166,08/01/2025,05:58:33,SAN MARCOS II,SAN MARCOS II 1,7,$625.00,08/01/2025,12:00:00,35728428
IMDM30057686..,HH 230,08/01/2025,05:56:07,JALOSTOTITLAN,JALOSTOTITLAN 4,5,$474.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,05:54:49,ACATLAN II,ACATLAN II 1,5,$269.00,08/01/2025,12:00:00,35728428
IMDM27113039..,HH 134,08/01/2025,05:54,CHAPALA,CHAPALA 8,5,$205.00,08/01/2025,12:00:00,35728428
IMDM27113047..,TR145,08/01/2025,05:53:14,CHAPALA,CHAPALA 11,9,$213.00,08/01/2025,12:00:00,35728428
IMDM27113079..,HH 135,08/01/2025,05:51:38,QUERETARO,QUERETARO 9,9,$514.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,05:51:10,JALOSTOTITLAN,JALOSTOTITLAN 3,4,$311.00,08/01/2025,12:00:00,35728428
IMDM27058332..,108,08/01/2025,05:49:13,MENDOZA,MENDOZA 6,9,$233.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,05:49:09,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$420.00,08/01/2025,12:00:00,35728428
IMDM27291921..,HH177,08/01/2025,05:45:49,PALMILLAS BIS,PALMILLAS BIS 11,9,$605.00,08/01/2025,12:00:00,35728428
IMDM27383502..,TR 214,08/01/2025,05:45:25,PALMILLAS BIS,PALMILLAS BIS 11,9,$605.00,08/01/2025,12:00:00,35728428
IMDM27058337..,38,08/01/2025,05:44:58,ACATLAN II,ACATLAN II 15,9,$356.00,08/01/2025,12:00:00,35728428
IMDM27383495..,HH218,08/01/2025,05:44:41,CHICHIMECO,CHICHIMECO 16,1,$232.00,08/01/2025,12:00:00,35728428
IMDM27113081..,HH 124,08/01/2025,05:44:09,ACATLAN II,ACATLAN II 15,9,$356.00,08/01/2025,12:00:00,35728428
IMDM27113055..,TR-162,08/01/2025,05:43:58,ECUANDUREO,ECUANDUREO 3,9,$394.00,08/01/2025,12:00:00,35728428
IMDM27291929..,HH208,08/01/2025,05:38:18,CHICHIMEQUILLAS,CHICHIMEQUILLAS 1,5,$104.00,08/01/2025,12:00:00,35728428
IMDM27058358..,HH 117,08/01/2025,05:36:07,TEPOTZOTLAN,TEPOTZOTLAN 1,5,$444.00,08/01/2025,12:00:00,35728428
IMDM27113039..,HH 134,08/01/2025,05:33:47,ACATLAN II,ACATLAN II 14,5,$269.00,08/01/2025,12:00:00,35728428
IMDM27113060..,TR146,08/01/2025,05:33:38,ARMERIA VIAPASS,Armeria-Manzanillo,1,$562.00,08/01/2025,12:00:00,35728428
IMDM24209297..,67,08/01/2025,05:33:20,TULANCINGO,TULANCINGO 3,9,$455.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,05:33,ECATEPEC VIAPASS,Piramides-Ecatepec,1,$490.00,08/01/2025,12:00:00,35728428
IMDM27291937..,HH156,08/01/2025,05:29:53,LA ANTIGUA,LA ANTIGUA 02,1,$411.00,08/01/2025,12:00:00,35728428
IMDM30057664..,HH-252,08/01/2025,05:28:59,AMOZOC-PEROTE,T3-CANTONA,1,$365.00,08/01/2025,12:00:00,35728428
IMDM27058347..,HH139,08/01/2025,05:27:36,CTO. EXT. MEXIQUENSE,A33 VMI - A36 VMII,1,$62.00,09/01/2025,12:00:00,35772446
IMDM27058346..,TR137,08/01/2025,05:26:53,LEON,LEON 1,5,$388.00,08/01/2025,12:00:00,35728428
IMDM27291932..,TR197,08/01/2025,05:24:07,ARMERIA VIAPASS,Armeria-Manzanillo,1,$631.00,08/01/2025,12:00:00,35728428
IMDM27058347..,HH139,08/01/2025,05:20:24,CTO. EXT. MEXIQUENSE,A32 TULTEPEC AUX II,1,$349.00,08/01/2025,12:00:00,35728428
IMDM27291934..,TR198,08/01/2025,05:20:04,ARMERIA VIAPASS,Armeria-Manzanillo,1,$562.00,08/01/2025,12:00:00,35728428
IMDM27113047..,TR145,08/01/2025,05:19:55,ACATLAN II,ACATLAN II 15,9,$356.00,08/01/2025,12:00:00,35728428
IMDM30057654..,HH-259,08/01/2025,05:16:43,DOVALI,DOVALI 8,5,$70.00,08/01/2025,12:00:00,35728428
IMDM30057686..,HH 230,08/01/2025,05:15:21,TEPATITLAN,TEPATITLAN 6,5,$602.00,08/01/2025,12:00:00,35728428
IMDM27058332..,108,08/01/2025,05:14:11,PUERTO INTERIOR,PUERTO INTERIOR 6,9,$355.00,08/01/2025,12:00:00,35728428
IMDM27113041..,TR026,08/01/2025,05:13:29,TEPOTZOTLAN,TEPOTZOTLAN 14,5,$444.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,05:12:40,CHAPALA,CHAPALA 4,5,$205.00,08/01/2025,12:00:00,35728428
IMDM27492875..,TR021,08/01/2025,05:11:38,TEHUACAN,TEHUACAN 7,5,$146.00,08/01/2025,12:00:00,35728428
IMDM27058337..,38,08/01/2025,05:11:32,SAYULA,SAYULA 15,9,$270.00,08/01/2025,12:00:00,35728428
IMDM30057674..,HH-248,08/01/2025,05:11:24,TEHUACAN,TEHUACAN 7,5,$146.00,08/01/2025,12:00:00,35728428
IMDM27113081..,HH 124,08/01/2025,05:05:47,SAYULA,SAYULA 15,9,$270.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,05:04:20,TULANCINGO,TULANCINGO 3,5,$315.00,08/01/2025,12:00:00,35728428
IMDM27383502..,TR 214,08/01/2025,05:03:43,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,9,$1520.00,08/01/2025,12:00:00,35728428
IMDM22392735.., ,08/01/2025,05:03:15,PALMILLAS BIS,PALMILLAS BIS 10,2,$207.00,08/01/2025,12:00:00,35728428
IMDM27383516..,HH62,08/01/2025,05:03:13,REVOLUCION EASYTRIP,REVOLUVION 8,1,$118.00,08/01/2025,12:00:00,35728428
IMDM27113039..,HH 134,08/01/2025,05:02:58,SAYULA,SAYULA 14,4,$125.00,08/01/2025,12:00:00,35728428
IMDM27291921..,HH177,08/01/2025,05:02:58,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,9,$1520.00,08/01/2025,12:00:00,35728428
IMDM27113037..,103,08/01/2025,04:59:49,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$230.00,08/01/2025,12:00:00,35728428
IMDM30057664..,HH-252,08/01/2025,04:54:34,LAS VIGAS,LAS VIGAS 7,5,$316.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,04:53:17,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 8,5,$166.00,08/01/2025,12:00:00,35728428
IMDM27113054..,TR168,08/01/2025,04:51:02,ACATLAN II,ACATLAN II 13,5,$269.00,08/01/2025,12:00:00,35728428
IMDM27113047..,TR145,08/01/2025,04:48:40,SAYULA,SAYULA 15,9,$270.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,04:45:28,LEON,LEON 6,4,$275.00,08/01/2025,12:00:00,35728428
IMDM27291935..,HH35,08/01/2025,04:41:47,PALMILLAS,PALMILLAS 19,9,$605.00,08/01/2025,12:00:00,35728428
IMDM27492882..,HH291,08/01/2025,04:40:15,MENDOZA,MENDOZA 4,2,$128.00,08/01/2025,12:00:00,35728428
IMDM30057653..,HH-257,08/01/2025,04:39:24,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 2,5,$271.00,08/01/2025,12:00:00,35728428
IMDM27383503..,HH 215,08/01/2025,04:37:52,PALMILLAS,PALMILLAS 19,9,$605.00,08/01/2025,12:00:00,35728428
IMDM21628786..,HC 13 PROVI   ,08/01/2025,04:37:37,PALMILLAS,PALMILLAS 22,1,$102.00,08/01/2025,12:00:00,35728428
IMDM27383495..,HH218,08/01/2025,04:35:05,ZACATECAS,ZACATECAS 1,5,$89.00,08/01/2025,12:00:00,35728428
IMDM30057686..,HH 230,08/01/2025,04:33:55,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 3,5,$166.00,08/01/2025,12:00:00,35728428
IMDM27113070..,HH161,08/01/2025,04:30:04,ACAYUCAN (SAYULA),ACAYUCAN 3,5,$468.00,08/01/2025,12:00:00,35728428
IMDM27291933..,TR196,08/01/2025,04:29:30,ARMERIA VIAPASS,Manzanillo-Armeria,1,$997.00,08/01/2025,12:00:00,35728428
IMDM27492882..,HH291,08/01/2025,04:27:13,CERRO GORDO,CERRO GORDO 12,2,$116.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,04:26:29,TEPATITLAN,TEPATITLAN 4,5,$602.00,08/01/2025,12:00:00,35728428
IMDM30057654..,HH-259,08/01/2025,04:24:24,ACAYUCAN (SAYULA),ACAYUCAN 7,5,$468.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,04:22:40,PUERTO INTERIOR,PUERTO INTERIOR 10,9,$355.00,08/01/2025,12:00:00,35728428
IMDM27113054..,TR168,08/01/2025,04:19:34,SAYULA,SAYULA 15,5,$201.00,08/01/2025,12:00:00,35728428
IMDM27383487..,TR113,08/01/2025,04:18:08,APODACA,APODACA 1,5,$202.00,08/01/2025,12:00:00,35726797
IMDM27291932..,TR197,08/01/2025,04:17:18,SAN MARCOS II,SAN MARCOS II 1,5,$471.00,08/01/2025,12:00:00,35728428
IMDM27113060..,TR146,08/01/2025,04:15,SAN MARCOS II,SAN MARCOS II 4,4,$285.00,08/01/2025,12:00:00,35728428
IMDM27113037..,103,08/01/2025,04:09:34,AMOZOC-PEROTE,T3-CANTONA,1,$518.00,08/01/2025,12:00:00,35728428
IMDM27113038..,HH133,08/01/2025,04:08:37,ARMERIA VIAPASS,Armeria-Manzanillo,1,$562.00,08/01/2025,12:00:00,35728428
IMDM27058337..,38,08/01/2025,04:08:23,SAN MARCOS II,SAN MARCOS II 14,9,$625.00,08/01/2025,12:00:00,35728428
IMDM30057664..,HH-252,08/01/2025,04:06:26,MIRADORES,MIRADORES 10,5,$451.00,08/01/2025,12:00:00,35728428
IMDM27058343..,HH 129,08/01/2025,04:04:40,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,08/01/2025,12:00:00,35728428
IMDM27383470..,TR199,08/01/2025,04:03:05,PALMILLAS,PALMILLAS 22,9,$605.00,08/01/2025,12:00:00,35728428
IMDM27291934..,TR198,08/01/2025,04:01:29,SAN MARCOS II,SAN MARCOS II 1,4,$285.00,08/01/2025,12:00:00,35728428
IMDM27058346..,TR137,08/01/2025,03:58:59,JALOSTOTITLAN,JALOSTOTITLAN 5,5,$474.00,08/01/2025,12:00:00,35728428
IMDM27113044..,HH110,08/01/2025,03:58:40,JALOSTOTITLAN,JALOSTOTITLAN 3,5,$474.00,08/01/2025,12:00:00,35728428
IMDM27383516..,HH62,08/01/2025,03:57:12,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$420.00,08/01/2025,12:00:00,35728428
IMDM27291935..,HH35,08/01/2025,03:54:26,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,9,$1520.00,08/01/2025,12:00:00,35728428
IMDM27383503..,HH 215,08/01/2025,03:50:09,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,9,$1520.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,03:49:31,MENDOZA,MENDOZA 1,9,$233.00,08/01/2025,12:00:00,35728428
IMDM27492882..,HH291,08/01/2025,03:46:33,APASEO EL GRANDE,PALMILLAS-APASEO GDE,2,$361.00,08/01/2025,12:00:00,35728428
IMDM24209297..,67,08/01/2025,03:46:22,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$230.00,08/01/2025,12:00:00,35728428
IMDM27383487..,TR113,08/01/2025,03:45:39,LINCOLN,LINCOLN 1,5,$548.00,08/01/2025,12:00:00,35726797
IMDM30057664..,HH-252,08/01/2025,03:45:28,PLAN DE RIO,PLAN DE RIO 7,1,$221.00,08/01/2025,12:00:00,35728428
IMDM22392735.., ,08/01/2025,03:43:51,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,2,$675.00,08/01/2025,12:00:00,35728428
IMDM27383516..,HH62,08/01/2025,03:40:52,CTO. EXT. MEXIQUENSE,JOROBAS,1,$575.00,08/01/2025,12:00:00,35728428
IMDM27291932..,TR197,08/01/2025,03:39:31,SAYULA,SAYULA 1,5,$201.00,08/01/2025,12:00:00,35728428
IMDM27113037..,103,08/01/2025,03:36:40,LAS VIGAS,LAS VIGAS 7,9,$621.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,03:36:30,CERRO GORDO,CERRO GORDO 19,4,$200.00,08/01/2025,12:00:00,35728428
IMDM22392717..,51,08/01/2025,03:36:19,CHICHIMEQUILLAS,CHICHIMEQUILLAS 6,2,$96.00,08/01/2025,12:00:00,35728428
IMDM27113060..,TR146,08/01/2025,03:33:46,SAYULA,SAYULA 1,4,$125.00,08/01/2025,12:00:00,35728428
IMDM30057660..,HH260,08/01/2025,03:33:17,OCOTLAN,OCOTLAN 4,5,$636.00,08/01/2025,12:00:00,35728428
IMDM27383517..,HH65,08/01/2025,03:32:48,JALOSTOTITLAN,JALOSTOTITLAN 4,5,$474.00,08/01/2025,12:00:00,35728428
IMDM27291934..,TR198,08/01/2025,03:25:05,SAYULA,SAYULA 1,4,$125.00,08/01/2025,12:00:00,35728428
IMDM27113054..,TR168,08/01/2025,03:24:30,SAN MARCOS II,SAN MARCOS II 14,5,$471.00,08/01/2025,12:00:00,35728428
IMDM24206642..,91,08/01/2025,03:24:03,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$172.00,08/01/2025,12:00:00,35728428
IMDM27058346..,TR137,08/01/2025,03:21:39,TEPATITLAN,TEPATITLAN 7,5,$602.00,08/01/2025,12:00:00,35728428
IMDM27492877..,TR128,08/01/2025,03:20:44,LOS CHORROS,LOS CHORROS 4,5,$264.00,08/01/2025,12:00:00,35728428
IMDM27113070..,HH161,08/01/2025,03:15:26,DOVALI,DOVALI 3,5,$70.00,08/01/2025,12:00:00,35728428
IMDM27291929..,HH208,08/01/2025,03:15:05,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 2,5,$271.00,08/01/2025,12:00:00,35728428
IMDM21628786..,HC 13 PROVI   ,08/01/2025,03:14:20,CTO. EXT. MEXIQUENSE,JOROBAS,1,$155.00,08/01/2025,12:00:00,35728428
IMDM27113047..,TR145,08/01/2025,03:13:48,SAN MARCOS II,SAN MARCOS II 14,9,$625.00,08/01/2025,12:00:00,35728428
IMDM27113081..,HH 124,08/01/2025,03:12:07,SAN MARCOS II,SAN MARCOS II 13,9,$625.00,08/01/2025,12:00:00,35728428
IMDM27113039..,HH 134,08/01/2025,03:11:07,SAN MARCOS II,SAN MARCOS II 11,5,$471.00,08/01/2025,12:00:00,35728428
IMDM27383480..,TR234,08/01/2025,03:09:22,CALDERON,V. ARRIAGA-SLP,5,$382.00,08/01/2025,12:00:00,35728428
IMDM30057664..,HH-252,08/01/2025,03:08:11,LA ANTIGUA,LA ANTIGUA 01,1,$286.00,08/01/2025,12:00:00,35728428
IMDM30057643..,HH 64,08/01/2025,03:08:05,ARMERIA VIAPASS,Armeria-Manzanillo,1,$765.00,08/01/2025,12:00:00,35728428
IMDM27383491..,TR-213,08/01/2025,03:07:45,ARMERIA VIAPASS,Armeria-Manzanillo,1,$765.00,08/01/2025,12:00:00,35728428
IMDM27291932..,TR197,08/01/2025,03:05:37,ACATLAN II,ACATLAN II 1,5,$269.00,08/01/2025,12:00:00,35728428
IMDM27492846..,HH158,08/01/2025,03:03:04,CTO. EXT. MEXIQUENSE,T5 TULTITLAN,1,$154.00,08/01/2025,12:00:00,35728428
IMDM27383472..,TR201,08/01/2025,03:02:03,APASEO EL GRANDE,PALMILLAS-APASEO GDE,4,$444.00,08/01/2025,12:00:00,35728428
IMDM27113038..,HH133,08/01/2025,02:56:15,SAN MARCOS II,SAN MARCOS II 1,5,$471.00,08/01/2025,12:00:00,35728428
IMDM30057666..,HH-250,08/01/2025,02:55:31,SANCTORUM,SANCTURUM 1,5,$315.00,08/01/2025,12:00:00,35728428
